Database name	PTHTS example
Database link	local
Evaluation signature	synthetic-Experiment_090826_1
Plate Name	Example plate
Barcode	EXAMPLE-0001
Measurement	Experiment_090826_1
Evaluation	Evaluation1
Export type	Objects
Population	Cells
[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Cells - Intensity Cell Alexa 488 Mean	Cells - Cell Area [µm²]	Cells - Cell Roundness	Compound	Concentration	Cell Type
2	2	1	6	1	4	846	68	[828, 56, 865, 80]	507.9	40.8	6091.53	319.68	0.909	Compound A 10 uM		Example cells
2	2	1	6	1	5	721	470	[703, 458, 740, 482]	432.9	282.0	6052.67	319.68	0.605	Compound A 10 uM		Example cells
2	2	1	6	1	6	659	201	[560, 119, 759, 283]	395.7	120.6	3701.28	11748.96	0.956	Compound A 10 uM		Example cells
2	2	1	6	1	7	600	276	[583, 267, 618, 285]	360.3	165.6	3880.77	226.8	0.913	Compound A 10 uM		Example cells
2	2	1	6	1	8	734	218	[719, 199, 749, 238]	440.4	131.1	3221.55	421.2	0.677	Compound A 10 uM		Example cells
2	2	1	6	1	9	590	264	[574, 246, 607, 282]	354.3	158.4	4963.62	427.68	0.689	Compound A 10 uM		Example cells
2	2	1	6	1	10	445	518	[435, 498, 455, 539]	267.0	311.1	2800.55	295.2	0.676	Compound A 10 uM		Example cells
2	2	1	6	1	11	825	643	[811, 631, 840, 656]	495.3	386.1	4337.68	261.0	0.878	Compound A 10 uM		Example cells
2	2	1	6	1	12	265	784	[247, 773, 284, 795]	159.3	470.4	3463.12	293.04	0.586	Compound A 10 uM		Example cells
2	2	1	6	1	13	307	276	[294, 258, 321, 294]	184.5	165.6	3522.25	349.92	0.931	Compound A 10 uM		Example cells
2	2	1	6	1	14	321	34	[305, 24, 338, 44]	192.9	20.4	4336.69	237.6	0.717	Compound A 10 uM		Example cells
2	2	1	6	1	15	90	68	[81, 51, 99, 86]	54.0	41.1	3927.36	226.8	0.918	Compound A 10 uM		Example cells
2	2	1	6	1	16	400	685	[383, 665, 417, 706]	240.0	411.3	3304.2	501.84	0.924	Compound A 10 uM		Example cells
2	2	1	6	1	17	504	632	[485, 613, 523, 651]	302.4	379.2	3115.96	519.84	0.902	Compound A 10 uM		Example cells
2	2	1	6	1	18	539	43	[537, 40, 542, 46]	323.7	25.8	4040.74	10.8	0.92	Compound A 10 uM		Example cells
2	2	1	6	1	19	822	329	[802, 313, 842, 346]	493.2	197.7	3672.34	475.2	0.85	Compound A 10 uM		Example cells
2	2	1	6	1	20	158	717	[146, 697, 171, 737]	95.1	430.2	3250.2	360.0	0.568	Compound A 10 uM		Example cells
2	2	1	6	1	21	788	155	[778, 139, 798, 172]	472.8	93.3	4145.05	237.6	0.938	Compound A 10 uM		Example cells
2	2	1	6	1	22	275	516	[259, 506, 291, 526]	165.0	309.6	2841.21	230.4	0.895	Compound A 10 uM		Example cells
2	2	1	6	2	1	592	42	[572, 22, 613, 63]	355.5	25.5	4403.92	605.16	0.69	Compound A 10 uM		Example cells
2	2	1	6	2	2	45	816	[30, 804, 60, 829]	27.0	489.9	3461.75	270.0	0.807	Compound A 10 uM		Example cells
2	2	1	6	2	3	66	782	[54, 764, 78, 800]	39.6	469.2	3639.52	311.04	0.688	Compound A 10 uM		Example cells
2	2	1	6	2	4	200	844	[185, 834, 215, 854]	120.0	506.4	3591.99	216.0	0.692	Compound A 10 uM		Example cells
2	2	1	6	2	5	45	239	[32, 220, 58, 258]	27.0	143.4	2091.92	355.68	0.79	Compound A 10 uM		Example cells
2	2	1	6	2	6	363	416	[351, 404, 376, 429]	218.1	249.9	4666.42	225.0	0.81	Compound A 10 uM		Example cells
2	2	1	6	2	7	440	720	[423, 711, 457, 730]	264.0	432.3	3234.51	232.56	0.575	Compound A 10 uM		Example cells
2	2	1	6	2	8	362	512	[344, 492, 380, 533]	217.2	307.5	4661.06	531.36	0.583	Compound A 10 uM		Example cells
2	2	1	6	2	9	360	869	[351, 855, 370, 883]	216.3	521.4	4399.02	191.52	0.705	Compound A 10 uM		Example cells
2	2	1	6	2	10	781	410	[763, 393, 800, 428]	468.9	246.3	3944.49	466.2	0.853	Compound A 10 uM		Example cells
2	2	1	6	2	11	96	714	[82, 698, 110, 731]	57.6	428.7	3192.35	332.64	0.854	Compound A 10 uM		Example cells
2	2	1	6	2	12	241	334	[232, 319, 250, 349]	144.6	200.4	3309.87	194.4	0.913	Compound A 10 uM		Example cells
2	2	1	6	2	13	459	767	[441, 757, 478, 778]	275.7	460.5	2991.02	279.72	0.585	Compound A 10 uM		Example cells
2	2	1	6	2	14	672	543	[656, 533, 689, 554]	403.5	326.1	3136.44	249.48	0.62	Compound A 10 uM		Example cells
2	2	1	6	2	15	820	246	[810, 232, 830, 260]	492.0	147.6	3090.61	201.6	0.707	Compound A 10 uM		Example cells
2	2	1	6	2	16	57	829	[48, 820, 66, 839]	34.2	497.7	3349.53	123.12	0.615	Compound A 10 uM		Example cells
2	2	1	6	2	17	354	395	[338, 386, 370, 404]	212.4	237.0	2810.12	207.36	0.786	Compound A 10 uM		Example cells
2	2	1	6	2	18	811	725	[795, 709, 828, 741]	486.9	435.0	3214.03	380.16	0.721	Compound A 10 uM		Example cells
2	2	1	6	2	19	58	727	[38, 713, 79, 741]	35.1	436.2	3887.45	413.28	0.823	Compound A 10 uM		Example cells
2	2	1	7	1	1	332	600	[320, 585, 344, 615]	199.2	360.0	9422.94	259.2	0.586	Compound A 10 uM		Example cells
2	2	1	7	1	2	69	721	[54, 704, 85, 738]	41.7	432.6	5233.96	379.44	0.578	Compound A 10 uM		Example cells
2	2	1	7	1	3	776	259	[759, 247, 794, 271]	465.9	155.4	4424.36	302.4	0.838	Compound A 10 uM		Example cells
2	2	1	7	1	4	846	68	[828, 56, 865, 80]	507.9	40.8	6168.1	319.68	0.714	Compound A 10 uM		Example cells
2	2	1	7	1	5	721	470	[703, 458, 740, 482]	432.9	282.0	6339.12	319.68	0.862	Compound A 10 uM		Example cells
2	2	1	7	1	6	659	201	[560, 119, 759, 283]	395.7	120.6	8922.35	11748.96	0.62	Compound A 10 uM		Example cells
2	2	1	7	1	7	600	276	[583, 267, 618, 285]	360.3	165.6	4069.07	226.8	0.841	Compound A 10 uM		Example cells
2	2	1	7	1	8	734	218	[719, 199, 749, 238]	440.4	131.1	6214.31	421.2	0.797	Compound A 10 uM		Example cells
2	2	1	7	1	9	590	264	[574, 246, 607, 282]	354.3	158.4	11663.93	427.68	0.949	Compound A 10 uM		Example cells
2	2	1	7	1	10	445	518	[435, 498, 455, 539]	267.0	311.1	5066.09	295.2	0.722	Compound A 10 uM		Example cells
2	2	1	7	1	11	825	643	[811, 631, 840, 656]	495.3	386.1	10839.97	261.0	0.917	Compound A 10 uM		Example cells
2	2	1	7	1	12	265	784	[247, 773, 284, 795]	159.3	470.4	3622.04	293.04	0.833	Compound A 10 uM		Example cells
2	2	1	7	1	13	307	276	[294, 258, 321, 294]	184.5	165.6	7921.46	349.92	0.929	Compound A 10 uM		Example cells
2	2	1	7	1	14	321	34	[305, 24, 338, 44]	192.9	20.4	11393.12	237.6	0.9	Compound A 10 uM		Example cells
2	2	1	7	1	15	90	68	[81, 51, 99, 86]	54.0	41.1	8123.91	226.8	0.584	Compound A 10 uM		Example cells
2	2	1	7	1	16	400	685	[383, 665, 417, 706]	240.0	411.3	3450.69	501.84	0.701	Compound A 10 uM		Example cells
2	2	1	7	1	17	504	632	[485, 613, 523, 651]	302.4	379.2	6014.53	519.84	0.699	Compound A 10 uM		Example cells
2	2	1	7	1	18	539	43	[537, 40, 542, 46]	323.7	25.8	9144.06	10.8	0.626	Compound A 10 uM		Example cells
2	2	1	7	1	19	822	329	[802, 313, 842, 346]	493.2	197.7	3717.37	475.2	0.906	Compound A 10 uM		Example cells
2	2	1	7	1	20	158	717	[146, 697, 171, 737]	95.1	430.2	3286.18	360.0	0.819	Compound A 10 uM		Example cells
2	2	1	7	1	21	788	155	[778, 139, 798, 172]	472.8	93.3	8653.14	237.6	0.935	Compound A 10 uM		Example cells
2	2	1	7	1	22	275	516	[259, 506, 291, 526]	165.0	309.6	6465.85	230.4	0.824	Compound A 10 uM		Example cells
2	2	1	7	2	1	592	42	[572, 22, 613, 63]	355.5	25.5	4477.6	605.16	0.656	Compound A 10 uM		Example cells
2	2	1	7	2	2	45	816	[30, 804, 60, 829]	27.0	489.9	3557.3	270.0	0.933	Compound A 10 uM		Example cells
2	2	1	7	2	3	66	782	[54, 764, 78, 800]	39.6	469.2	7468.68	311.04	0.959	Compound A 10 uM		Example cells
2	2	1	7	2	4	200	844	[185, 834, 215, 854]	120.0	506.4	3715.12	216.0	0.913	Compound A 10 uM		Example cells
2	2	1	7	2	5	45	239	[32, 220, 58, 258]	27.0	143.4	2168.95	355.68	0.558	Compound A 10 uM		Example cells
2	2	1	7	2	6	363	416	[351, 404, 376, 429]	218.1	249.9	11285.15	225.0	0.924	Compound A 10 uM		Example cells
2	2	1	7	2	7	440	720	[423, 711, 457, 730]	264.0	432.3	5817.17	232.56	0.847	Compound A 10 uM		Example cells
2	2	1	7	2	8	362	512	[344, 492, 380, 533]	217.2	307.5	9269.86	531.36	0.819	Compound A 10 uM		Example cells
2	2	1	7	2	9	360	869	[351, 855, 370, 883]	216.3	521.4	4445.27	191.52	0.932	Compound A 10 uM		Example cells
2	2	1	7	2	10	781	410	[763, 393, 800, 428]	468.9	246.3	6711.61	466.2	0.975	Compound A 10 uM		Example cells
2	2	1	7	2	11	96	714	[82, 698, 110, 731]	57.6	428.7	3191.63	332.64	0.827	Compound A 10 uM		Example cells
2	2	1	7	2	12	241	334	[232, 319, 250, 349]	144.6	200.4	6733.5	194.4	0.646	Compound A 10 uM		Example cells
2	2	1	7	2	13	459	767	[441, 757, 478, 778]	275.7	460.5	7209.56	279.72	0.752	Compound A 10 uM		Example cells
2	2	1	7	2	14	672	543	[656, 533, 689, 554]	403.5	326.1	5933.93	249.48	0.585	Compound A 10 uM		Example cells
2	2	1	7	2	15	820	246	[810, 232, 830, 260]	492.0	147.6	3183.47	201.6	0.694	Compound A 10 uM		Example cells
2	2	1	7	2	16	57	829	[48, 820, 66, 839]	34.2	497.7	7198.76	123.12	0.754	Compound A 10 uM		Example cells
2	2	1	7	2	17	354	395	[338, 386, 370, 404]	212.4	237.0	4437.2	207.36	0.917	Compound A 10 uM		Example cells
2	2	1	7	2	18	811	725	[795, 709, 828, 741]	486.9	435.0	3330.37	380.16	0.757	Compound A 10 uM		Example cells
2	2	1	7	2	19	58	727	[38, 713, 79, 741]	35.1	436.2	7727.01	413.28	0.735	Compound A 10 uM		Example cells
2	2	1	8	1	1	332	600	[320, 585, 344, 615]	199.2	360.0	7339.06	259.2	0.908	Compound A 10 uM		Example cells
2	2	1	8	1	2	69	721	[54, 704, 85, 738]	41.7	432.6	5118.22	379.44	0.912	Compound A 10 uM		Example cells
2	2	1	8	1	3	776	259	[759, 247, 794, 271]	465.9	155.4	4412.75	302.4	0.857	Compound A 10 uM		Example cells
2	2	1	8	1	4	846	68	[828, 56, 865, 80]	507.9	40.8	6123.23	319.68	0.69	Compound A 10 uM		Example cells
2	2	1	8	1	5	721	470	[703, 458, 740, 482]	432.9	282.0	6218.53	319.68	0.67	Compound A 10 uM		Example cells
2	2	1	8	1	6	659	201	[560, 119, 759, 283]	395.7	120.6	6668.93	11748.96	0.916	Compound A 10 uM		Example cells
2	2	1	8	1	7	600	276	[583, 267, 618, 285]	360.3	165.6	3946.73	226.8	0.709	Compound A 10 uM		Example cells
2	2	1	8	1	8	734	218	[719, 199, 749, 238]	440.4	131.1	4934.28	421.2	0.611	Compound A 10 uM		Example cells
2	2	1	8	1	9	590	264	[574, 246, 607, 282]	354.3	158.4	8539.95	427.68	0.753	Compound A 10 uM		Example cells
2	2	1	8	1	10	445	518	[435, 498, 455, 539]	267.0	311.1	4139.19	295.2	0.967	Compound A 10 uM		Example cells
2	2	1	8	1	11	825	643	[811, 631, 840, 656]	495.3	386.1	8322.06	261.0	0.607	Compound A 10 uM		Example cells
2	2	1	8	1	12	265	784	[247, 773, 284, 795]	159.3	470.4	3558.99	293.04	0.858	Compound A 10 uM		Example cells
2	2	1	8	1	14	321	34	[305, 24, 338, 44]	192.9	20.4	7569.31	237.6	0.669	Compound A 10 uM		Example cells
2	2	1	8	1	15	90	68	[81, 51, 99, 86]	54.0	41.1	6564.52	226.8	0.715	Compound A 10 uM		Example cells
2	2	1	8	1	16	400	685	[383, 665, 417, 706]	240.0	411.3	3383.79	501.84	0.951	Compound A 10 uM		Example cells
2	2	1	8	1	17	504	632	[485, 613, 523, 651]	302.4	379.2	4604.89	519.84	0.847	Compound A 10 uM		Example cells
2	2	1	8	1	18	539	43	[537, 40, 542, 46]	323.7	25.8	6355.84	10.8	0.756	Compound A 10 uM		Example cells
2	2	1	8	1	19	822	329	[802, 313, 842, 346]	493.2	197.7	3679.65	475.2	0.784	Compound A 10 uM		Example cells
2	2	1	8	1	20	158	717	[146, 697, 171, 737]	95.1	430.2	3264.87	360.0	0.787	Compound A 10 uM		Example cells
2	2	1	8	1	21	788	155	[778, 139, 798, 172]	472.8	93.3	6862.48	237.6	0.925	Compound A 10 uM		Example cells
2	2	1	8	1	22	275	516	[259, 506, 291, 526]	165.0	309.6	5062.65	230.4	0.958	Compound A 10 uM		Example cells
2	2	1	8	2	1	592	42	[572, 22, 613, 63]	355.5	25.5	4445.88	605.16	0.883	Compound A 10 uM		Example cells
2	2	1	8	2	2	45	816	[30, 804, 60, 829]	27.0	489.9	3508.56	270.0	0.779	Compound A 10 uM		Example cells
2	2	1	8	2	3	66	782	[54, 764, 78, 800]	39.6	469.2	5791.2	311.04	0.973	Compound A 10 uM		Example cells
2	2	1	8	2	4	200	844	[185, 834, 215, 854]	120.0	506.4	3678.63	216.0	0.677	Compound A 10 uM		Example cells
2	2	1	8	2	5	45	239	[32, 220, 58, 258]	27.0	143.4	2137.89	355.68	0.734	Compound A 10 uM		Example cells
2	2	1	8	2	6	363	416	[351, 404, 376, 429]	218.1	249.9	7813.44	225.0	0.592	Compound A 10 uM		Example cells
2	2	1	8	2	7	440	720	[423, 711, 457, 730]	264.0	432.3	4543.72	232.56	0.964	Compound A 10 uM		Example cells
2	2	1	8	2	8	362	512	[344, 492, 380, 533]	217.2	307.5	7526.72	531.36	0.935	Compound A 10 uM		Example cells
2	2	1	8	2	9	360	869	[351, 855, 370, 883]	216.3	521.4	4420.9	191.52	0.925	Compound A 10 uM		Example cells
2	2	1	8	2	10	781	410	[763, 393, 800, 428]	468.9	246.3	5626.88	466.2	0.79	Compound A 10 uM		Example cells
2	2	1	8	2	11	96	714	[82, 698, 110, 731]	57.6	428.7	3166.3	332.64	0.564	Compound A 10 uM		Example cells
2	2	1	8	2	12	241	334	[232, 319, 250, 349]	144.6	200.4	5334.06	194.4	0.682	Compound A 10 uM		Example cells
2	2	1	8	2	13	459	767	[441, 757, 478, 778]	275.7	460.5	4862.86	279.72	0.608	Compound A 10 uM		Example cells
2	2	1	8	2	14	672	543	[656, 533, 689, 554]	403.5	326.1	4585.0	249.48	0.565	Compound A 10 uM		Example cells
2	2	1	8	2	15	820	246	[810, 232, 830, 260]	492.0	147.6	3150.31	201.6	0.828	Compound A 10 uM		Example cells
2	2	1	8	2	16	57	829	[48, 820, 66, 839]	34.2	497.7	5028.79	123.12	0.585	Compound A 10 uM		Example cells
2	2	1	8	2	17	354	395	[338, 386, 370, 404]	212.4	237.0	3701.01	207.36	0.867	Compound A 10 uM		Example cells
2	2	1	8	2	18	811	725	[795, 709, 828, 741]	486.9	435.0	3281.12	380.16	0.626	Compound A 10 uM		Example cells
2	2	1	8	2	19	58	727	[38, 713, 79, 741]	35.1	436.2	6242.8	413.28	0.782	Compound A 10 uM		Example cells
2	2	1	9	1	1	332	600	[320, 585, 344, 615]	199.2	360.0	6882.43	259.2	0.888	Compound A 10 uM		Example cells
2	2	1	9	1	2	69	721	[54, 704, 85, 738]	41.7	432.6	5105.43	379.44	0.579	Compound A 10 uM		Example cells
2	2	1	9	1	3	776	259	[759, 247, 794, 271]	465.9	155.4	4394.7	302.4	0.622	Compound A 10 uM		Example cells
2	2	1	9	1	4	846	68	[828, 56, 865, 80]	507.9	40.8	6093.73	319.68	0.977	Compound A 10 uM		Example cells
2	2	1	9	1	5	721	470	[703, 458, 740, 482]	432.9	282.0	6187.06	319.68	0.632	Compound A 10 uM		Example cells
2	2	1	9	1	6	659	201	[560, 119, 759, 283]	395.7	120.6	6116.09	11748.96	0.904	Compound A 10 uM		Example cells
2	2	1	9	1	7	600	276	[583, 267, 618, 285]	360.3	165.6	3943.06	226.8	0.798	Compound A 10 uM		Example cells
2	2	1	9	1	8	734	218	[719, 199, 749, 238]	440.4	131.1	4629.91	421.2	0.556	Compound A 10 uM		Example cells
2	2	1	9	1	9	590	264	[574, 246, 607, 282]	354.3	158.4	7715.44	427.68	0.935	Compound A 10 uM		Example cells
2	2	1	9	1	10	445	518	[435, 498, 455, 539]	267.0	311.1	3926.03	295.2	0.581	Compound A 10 uM		Example cells
2	2	1	9	1	11	825	643	[811, 631, 840, 656]	495.3	386.1	7798.94	261.0	0.772	Compound A 10 uM		Example cells
2	2	1	9	1	12	265	784	[247, 773, 284, 795]	159.3	470.4	3544.71	293.04	0.71	Compound A 10 uM		Example cells
2	2	1	9	1	13	307	276	[294, 258, 321, 294]	184.5	165.6	5098.11	349.92	0.786	Compound A 10 uM		Example cells
2	2	1	9	1	14	321	34	[305, 24, 338, 44]	192.9	20.4	6434.56	237.6	0.854	Compound A 10 uM		Example cells
2	2	1	9	1	15	90	68	[81, 51, 99, 86]	54.0	41.1	6247.61	226.8	0.621	Compound A 10 uM		Example cells
2	2	1	9	1	16	400	685	[383, 665, 417, 706]	240.0	411.3	3365.72	501.84	0.95	Compound A 10 uM		Example cells
2	2	1	9	1	17	504	632	[485, 613, 523, 651]	302.4	379.2	4180.89	519.84	0.975	Compound A 10 uM		Example cells
2	2	1	9	1	18	539	43	[537, 40, 542, 46]	323.7	25.8	5523.22	10.8	0.606	Compound A 10 uM		Example cells
2	2	1	9	1	19	822	329	[802, 313, 842, 346]	493.2	197.7	3672.68	475.2	0.833	Compound A 10 uM		Example cells
2	2	1	9	1	20	158	717	[146, 697, 171, 737]	95.1	430.2	3246.71	360.0	0.717	Compound A 10 uM		Example cells
2	2	1	9	1	21	788	155	[778, 139, 798, 172]	472.8	93.3	6487.23	237.6	0.67	Compound A 10 uM		Example cells
2	2	1	9	1	22	275	516	[259, 506, 291, 526]	165.0	309.6	4800.75	230.4	0.707	Compound A 10 uM		Example cells
2	2	1	9	2	1	592	42	[572, 22, 613, 63]	355.5	25.5	4438.97	605.16	0.681	Compound A 10 uM		Example cells
2	2	1	9	2	2	45	816	[30, 804, 60, 829]	27.0	489.9	3500.12	270.0	0.751	Compound A 10 uM		Example cells
2	2	1	9	2	3	66	782	[54, 764, 78, 800]	39.6	469.2	5333.71	311.04	0.809	Compound A 10 uM		Example cells
2	2	1	9	2	4	200	844	[185, 834, 215, 854]	120.0	506.4	3672.24	216.0	0.804	Compound A 10 uM		Example cells
2	2	1	9	2	5	45	239	[32, 220, 58, 258]	27.0	143.4	2133.92	355.68	0.729	Compound A 10 uM		Example cells
2	2	1	9	2	6	363	416	[351, 404, 376, 429]	218.1	249.9	6763.51	225.0	0.567	Compound A 10 uM		Example cells
2	2	1	9	2	7	440	720	[423, 711, 457, 730]	264.0	432.3	4143.55	232.56	0.833	Compound A 10 uM		Example cells
2	2	1	9	2	8	362	512	[344, 492, 380, 533]	217.2	307.5	7170.75	531.36	0.708	Compound A 10 uM		Example cells
2	2	1	9	2	9	360	869	[351, 855, 370, 883]	216.3	521.4	4439.24	191.52	0.714	Compound A 10 uM		Example cells
2	2	1	9	2	10	781	410	[763, 393, 800, 428]	468.9	246.3	5404.39	466.2	0.739	Compound A 10 uM		Example cells
2	2	1	9	2	11	96	714	[82, 698, 110, 731]	57.6	428.7	3153.17	332.64	0.954	Compound A 10 uM		Example cells
2	2	1	9	2	12	241	334	[232, 319, 250, 349]	144.6	200.4	5027.35	194.4	0.933	Compound A 10 uM		Example cells
2	2	1	9	2	13	459	767	[441, 757, 478, 778]	275.7	460.5	4179.14	279.72	0.665	Compound A 10 uM		Example cells
2	2	1	9	2	14	672	543	[656, 533, 689, 554]	403.5	326.1	4168.76	249.48	0.57	Compound A 10 uM		Example cells
2	2	1	9	2	15	820	246	[810, 232, 830, 260]	492.0	147.6	3126.18	201.6	0.883	Compound A 10 uM		Example cells
2	2	1	9	2	16	57	829	[48, 820, 66, 839]	34.2	497.7	4401.79	123.12	0.689	Compound A 10 uM		Example cells
2	2	1	9	2	17	354	395	[338, 386, 370, 404]	212.4	237.0	3503.74	207.36	0.979	Compound A 10 uM		Example cells
2	2	1	9	2	18	811	725	[795, 709, 828, 741]	486.9	435.0	3244.36	380.16	0.902	Compound A 10 uM		Example cells
2	2	1	9	2	19	58	727	[38, 713, 79, 741]	35.1	436.2	5957.65	413.28	0.815	Compound A 10 uM		Example cells
2	2	1	10	1	1	332	600	[320, 585, 344, 615]	199.2	360.0	5815.4	259.2	0.653	Compound A 10 uM		Example cells
2	2	1	10	1	2	69	721	[54, 704, 85, 738]	41.7	432.6	5019.74	379.44	0.698	Compound A 10 uM		Example cells
2	2	1	10	1	3	776	259	[759, 247, 794, 271]	465.9	155.4	4385.52	302.4	0.72	Compound A 10 uM		Example cells
2	2	1	10	1	4	846	68	[828, 56, 865, 80]	507.9	40.8	6065.88	319.68	0.886	Compound A 10 uM		Example cells
2	2	1	10	1	5	721	470	[703, 458, 740, 482]	432.9	282.0	6055.34	319.68	0.921	Compound A 10 uM		Example cells
2	2	1	10	1	6	659	201	[560, 119, 759, 283]	395.7	120.6	5098.44	11748.96	0.718	Compound A 10 uM		Example cells
2	2	1	10	1	7	600	276	[583, 267, 618, 285]	360.3	165.6	3920.0	226.8	0.792	Compound A 10 uM		Example cells
2	2	1	10	1	8	734	218	[719, 199, 749, 238]	440.4	131.1	4027.64	421.2	0.737	Compound A 10 uM		Example cells
2	2	1	10	1	9	590	264	[574, 246, 607, 282]	354.3	158.4	6441.38	427.68	0.748	Compound A 10 uM		Example cells
2	2	1	10	1	10	445	518	[435, 498, 455, 539]	267.0	311.1	3464.94	295.2	0.886	Compound A 10 uM		Example cells
2	2	1	10	1	11	825	643	[811, 631, 840, 656]	495.3	386.1	6438.69	261.0	0.72	Compound A 10 uM		Example cells
2	2	1	10	1	12	265	784	[247, 773, 284, 795]	159.3	470.4	3503.0	293.04	0.641	Compound A 10 uM		Example cells
2	2	1	10	1	13	307	276	[294, 258, 321, 294]	184.5	165.6	4297.2	349.92	0.854	Compound A 10 uM		Example cells
2	2	1	10	1	14	321	34	[305, 24, 338, 44]	192.9	20.4	5291.4	237.6	0.785	Compound A 10 uM		Example cells
2	2	1	10	1	15	90	68	[81, 51, 99, 86]	54.0	41.1	5357.75	226.8	0.713	Compound A 10 uM		Example cells
2	2	1	10	1	16	400	685	[383, 665, 417, 706]	240.0	411.3	3331.33	501.84	0.894	Compound A 10 uM		Example cells
2	2	1	10	1	17	504	632	[485, 613, 523, 651]	302.4	379.2	3665.59	519.84	0.852	Compound A 10 uM		Example cells
2	2	1	10	1	18	539	43	[537, 40, 542, 46]	323.7	25.8	4704.62	10.8	0.682	Compound A 10 uM		Example cells
2	2	1	10	1	19	822	329	[802, 313, 842, 346]	493.2	197.7	3662.82	475.2	0.706	Compound A 10 uM		Example cells
2	2	1	10	1	20	158	717	[146, 697, 171, 737]	95.1	430.2	3227.3	360.0	0.865	Compound A 10 uM		Example cells
2	2	1	10	1	21	788	155	[778, 139, 798, 172]	472.8	93.3	5567.46	237.6	0.725	Compound A 10 uM		Example cells
2	2	1	10	1	22	275	516	[259, 506, 291, 526]	165.0	309.6	4034.67	230.4	0.734	Compound A 10 uM		Example cells
2	2	1	10	2	1	592	42	[572, 22, 613, 63]	355.5	25.5	4410.26	605.16	0.943	Compound A 10 uM		Example cells
2	2	1	10	2	2	45	816	[30, 804, 60, 829]	27.0	489.9	3489.07	270.0	0.871	Compound A 10 uM		Example cells
2	2	1	10	2	3	66	782	[54, 764, 78, 800]	39.6	469.2	4606.69	311.04	0.94	Compound A 10 uM		Example cells
2	2	1	10	2	4	200	844	[185, 834, 215, 854]	120.0	506.4	3647.78	216.0	0.702	Compound A 10 uM		Example cells
2	2	1	10	2	5	45	239	[32, 220, 58, 258]	27.0	143.4	2120.29	355.68	0.587	Compound A 10 uM		Example cells
2	2	1	10	2	6	363	416	[351, 404, 376, 429]	218.1	249.9	5677.06	225.0	0.909	Compound A 10 uM		Example cells
2	2	1	10	2	7	440	720	[423, 711, 457, 730]	264.0	432.3	3685.15	232.56	0.651	Compound A 10 uM		Example cells
2	2	1	10	2	8	362	512	[344, 492, 380, 533]	217.2	307.5	6200.22	531.36	0.699	Compound A 10 uM		Example cells
2	2	1	10	2	9	360	869	[351, 855, 370, 883]	216.3	521.4	4430.46	191.52	0.591	Compound A 10 uM		Example cells
2	2	1	10	2	10	781	410	[763, 393, 800, 428]	468.9	246.3	4827.91	466.2	0.856	Compound A 10 uM		Example cells
2	2	1	10	2	11	96	714	[82, 698, 110, 731]	57.6	428.7	3150.98	332.64	0.747	Compound A 10 uM		Example cells
2	2	1	10	2	12	241	334	[232, 319, 250, 349]	144.6	200.4	4335.66	194.4	0.635	Compound A 10 uM		Example cells
2	2	1	10	2	13	459	767	[441, 757, 478, 778]	275.7	460.5	3549.2	279.72	0.972	Compound A 10 uM		Example cells
2	2	1	10	2	14	672	543	[656, 533, 689, 554]	403.5	326.1	3686.4	249.48	0.743	Compound A 10 uM		Example cells
2	2	1	10	2	15	820	246	[810, 232, 830, 260]	492.0	147.6	3106.92	201.6	0.611	Compound A 10 uM		Example cells
2	2	1	10	2	16	57	829	[48, 820, 66, 839]	34.2	497.7	3810.14	123.12	0.805	Compound A 10 uM		Example cells
2	2	1	10	2	17	354	395	[338, 386, 370, 404]	212.4	237.0	3183.49	207.36	0.697	Compound A 10 uM		Example cells
2	2	1	10	2	18	811	725	[795, 709, 828, 741]	486.9	435.0	3231.69	380.16	0.656	Compound A 10 uM		Example cells
2	2	1	10	2	19	58	727	[38, 713, 79, 741]	35.1	436.2	5186.09	413.28	0.671	Compound A 10 uM		Example cells
2	2	1	11	1	1	332	600	[320, 585, 344, 615]	199.2	360.0	5138.1	259.2	0.927	Compound A 10 uM		Example cells
2	2	1	11	1	2	69	721	[54, 704, 85, 738]	41.7	432.6	5024.73	379.44	0.735	Compound A 10 uM		Example cells
2	2	1	11	1	3	776	259	[759, 247, 794, 271]	465.9	155.4	4388.89	302.4	0.941	Compound A 10 uM		Example cells
2	2	1	11	1	4	846	68	[828, 56, 865, 80]	507.9	40.8	6155.34	319.68	0.759	Compound A 10 uM		Example cells
2	2	1	11	1	5	721	470	[703, 458, 740, 482]	432.9	282.0	6060.53	319.68	0.793	Compound A 10 uM		Example cells
2	2	1	11	1	6	659	201	[560, 119, 759, 283]	395.7	120.6	4502.46	11748.96	0.751	Compound A 10 uM		Example cells
2	2	1	11	1	7	600	276	[583, 267, 618, 285]	360.3	165.6	3893.81	226.8	0.953	Compound A 10 uM		Example cells
2	2	1	11	1	8	734	218	[719, 199, 749, 238]	440.4	131.1	3696.66	421.2	0.878	Compound A 10 uM		Example cells
2	2	1	11	1	9	590	264	[574, 246, 607, 282]	354.3	158.4	5769.8	427.68	0.875	Compound A 10 uM		Example cells
2	2	1	11	1	10	445	518	[435, 498, 455, 539]	267.0	311.1	3187.12	295.2	0.754	Compound A 10 uM		Example cells
